Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setHasNativeController(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setJavaOpts(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setLicenseFile(File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setLicensed(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setName(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setNoticeFile(File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setRequiresKeystore(boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setType(PluginType)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtension.setVersion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.plugin.PluginPropertiesExtensionTests",1,1,1,1,9,2,7,0,1,1,1,0,,0,0,,,,3,0,,,,3,4,0,1,0,2,,32,,,,9,,,,23,,,11,15,0,,,,,,,13,17,10,,,7,,,,,,,,1,1,1,1,,4,0,,0,0,0.00,3,3,3,3
Private Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtensionTests.createProject(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,2,,,,6,,,2,4,0,,,,7,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtensionTests.testCreatingPluginPropertiesExtensionWithNameAndVersion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,,,2,,,,9,,,5,7,0,,,,5,1,0,5,6,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginPropertiesExtensionTests.testCreatingPluginPropertiesExtensionWithNameWithoutVersion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,2,,,,6,,,3,4,0,,,,5,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Enum Type,"org.elasticsearch.gradle.plugin.PluginType",1,1,1,1,1,0,1,0,1,0,0,0,,0,0,,,,3,2,,,,3,3,0,0,0,3,,14,,,,1,,,,8,,,5,1,5,,,,,,,2,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,,,0.63,3,3,3,3
Public Method,"org.elasticsearch.gradle.plugin.PluginType.toString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginType.valueOf()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.plugin.PluginType.values()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,0,,,0,0,0,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.elasticsearch.gradle.precommit",1,1,1,1,8,0,7,0,,,,,15,2,9,,13,,69,18,,,,71,,1,14,1,55,,1435,,,,158,,,,993,,,364,605,286,,,,,,,417,544,313,,,231,,,,,,,,9,9,12,3,,,2,,,,0.29,138,138,145,107
Public Class,"org.elasticsearch.gradle.precommit.JarHellPrecommitPlugin",2,2,3,1,14,1,13,0,1,3,3,0,,0,0,,,,1,0,,,,1,3,0,0,0,1,,17,,,,1,,,,16,,,6,10,0,,,,,,,8,11,5,,,6,,,,,,,,2,2,3,1,,2,1,,0,0,0.00,3,3,4,2
Public Method,"org.elasticsearch.gradle.precommit.JarHellPrecommitPlugin.createTask(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,1,,,,13,,,4,10,0,,,,12,2,0,8,10,4,,,6,,,2,2,3,1,0,,,,,0,,1,0,,,0.00,3,3,4,2
Lambda Method,"org.elasticsearch.gradle.precommit.JarHellPrecommitPlugin.createTask.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,1,4,0,,,,7,1,0,3,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.JarHellTask",1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,4,2,,,,4,7,0,0,0,4,,34,,,,6,,,,23,,,10,8,5,,,,,,,9,14,7,,,7,,,,,,,,1,1,1,1,,3,0,,50,50,0.22,5,5,5,5
Public Constructor,"org.elasticsearch.gradle.precommit.JarHellTask.JarHellTask(ExecOperations)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.JarHellTask.getClasspath()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.JarHellTask.runJarHellCheck()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,1,4,0,,,,1,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.precommit.JarHellTask.runJarHellCheck.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,0,3,0,,,,5,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.JarHellTask.setClasspath(FileCollection)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.LicenseAnalyzer",3,3,3,3,10,1,9,0,1,2,2,0,,1,1,,,,0,0,,,,1,1,0,0,0,1,,178,,,,11,,,,162,,,22,130,5,,,,,,,25,40,22,,,18,,,,,,,,3,3,3,3,,1,2,,0,0,0.03,3,3,3,3
Public Static Class,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseInfo",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,4,3,,,,4,4,0,0,0,4,,23,,,,4,,,,19,,,8,6,0,,,,,,,9,14,8,,,6,,,,,,,,1,1,1,1,,1,0,,50,50,0.00,4,4,4,4
Public Constructor,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseInfo.LicenseInfo(String,boolean,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,0,,,,5,,,1,3,0,,,,4,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseInfo.getIdentifier()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseInfo.isSourceRedistributionRequired()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseInfo.isSpdxLicense()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Class,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseMatcher",1,1,1,1,5,0,5,0,1,0,0,0,,0,0,,,,3,4,,,,3,3,1,0,0,2,,26,,,,3,,,,23,,,9,10,0,,,,,,,12,17,9,,,8,,,,,,,,2,2,2,1,,1,1,,50,50,0.00,4,4,4,3
Constructor,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseMatcher.LicenseMatcher(String,boolean,boolean,Pattern)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,6,,,1,4,0,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseMatcher.getIdentifier()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.LicenseMatcher.matches(File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,8,,,2,5,0,,,,6,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.elasticsearch.gradle.precommit.LicenseAnalyzer.licenseType(File)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,1,,,,9,,,2,5,0,,,,4,3,0,3,7,3,,,4,,,3,3,3,3,3,,,,,3,,2,3,,,0.00,3,3,3,3
Public Class,"org.elasticsearch.gradle.precommit.PomValidationPrecommitPlugin",1,1,1,1,19,1,18,0,1,2,2,0,,0,0,,,,1,0,,,,1,3,0,0,0,1,,26,,,,2,,,,21,,,10,16,3,,,,,,,11,13,7,,,6,,,,,,,,1,1,1,1,,2,0,,0,0,0.14,2,2,2,2
Public Method,"org.elasticsearch.gradle.precommit.PomValidationPrecommitPlugin.createTask(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,,,,1,,,,18,,,8,16,0,,,,7,1,0,11,12,6,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationPrecommitPlugin.createTask.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,0,,,,13,,,5,12,0,,,,6,1,0,7,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,3,3,3,3
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationPrecommitPlugin.createTask.(lambda_expr_1).(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationPrecommitPlugin.createTask.(lambda_expr_1).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,2,6,0,,,,8,1,0,3,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.PomValidationTask",1,1,1,1,8,0,7,0,1,0,0,0,,0,0,,,,7,2,,,,7,10,0,5,0,2,,72,,,,14,,,,58,,,14,35,0,,,,,,,28,40,12,,,28,,,,,,,,2,2,2,1,,3,1,,64,7,0.00,15,15,15,12
Public Method,"org.elasticsearch.gradle.precommit.PomValidationTask.checkPom()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,28,,,,4,,,,24,,,3,20,0,,,,16,2,0,16,19,3,,,16,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,5,5,5,4
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationTask.checkPom.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,0,3,0,,,,4,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationTask.checkPom.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,0,3,0,,,,4,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationTask.checkPom.(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,0,1,0,,,,4,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.PomValidationTask.getPomFile()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"org.elasticsearch.gradle.precommit.PomValidationTask.logError(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,2,0,,,,5,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Generic Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateCollection(String,Collection<T>,Consumer<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,1,,,,6,,,1,4,0,,,,1,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateCollection.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,0,3,0,,,,3,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"org.elasticsearch.gradle.precommit.PomValidationTask.validateCollection.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Generic Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateNonEmpty(String,T,Predicate<T>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,1,2,0,,,,2,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
TypeVariable,"org.elasticsearch.gradle.precommit.PomValidationTask.validateNonEmpty.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Generic Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateNonNull(String,T,Runnable)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,7,,,1,4,0,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
TypeVariable,"org.elasticsearch.gradle.precommit.PomValidationTask.validateNonNull.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateString(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.precommit.PomValidationTask.validateString.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Class,"org.elasticsearch.gradle.precommit.PrecommitPlugin",1,1,1,1,17,1,15,1,2,2,2,11,,0,1,,,,2,0,,,,2,2,0,0,0,2,,29,,,,5,,,,20,,,7,12,4,,,,,,,8,12,7,,,5,,,,,,,,1,1,1,1,,1,1,,0,0,0.20,4,4,4,3
Public Method,"org.elasticsearch.gradle.precommit.PrecommitPlugin.apply(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,1,,,,15,,,3,11,1,,,,7,1,0,6,9,4,,,5,,,1,1,1,1,0,,,,,0,,1,0,,,0.07,4,4,4,3
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitPlugin.apply.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitPlugin.apply.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,5,,,0,3,1,,,,3,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,0,0,,,0.20,3,3,3,2
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitPlugin.apply.(lambda_expr_2).(for_loop_1).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Method,"org.elasticsearch.gradle.precommit.PrecommitPlugin.createTask(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,1,0,0,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Class,"org.elasticsearch.gradle.precommit.PrecommitTask",1,1,1,1,3,0,3,0,1,0,0,3,,0,0,,,,3,0,,,,3,3,0,0,1,2,,17,,,,3,,,,14,,,7,3,0,,,,,,,3,7,4,,,3,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,3,3,3,3
Protected Method,"org.elasticsearch.gradle.precommit.PrecommitTask.getProjectLayout()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.PrecommitTask.getSuccessMarker()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,6,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.PrecommitTask.writeMarker()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin",1,1,1,1,25,2,21,2,2,2,2,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,29,,,,3,,,,24,,,5,17,2,,,,,,,7,11,4,,,7,,,,,,,,1,1,1,1,,1,1,,0,0,0.08,5,5,5,4
Public Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,,,,2,,,,21,,,3,17,2,,,,4,1,0,7,10,3,,,7,,,1,1,1,1,0,,,,,0,,1,0,,,0.10,5,5,5,4
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_1)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,3,0,,,,3,1,0,2,2,0,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_2)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,,,,1,,,0,1,0,,,,4,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,2,2,2,2
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_2).(lambda_expr_3)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_4)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,1,,,,6,,,0,4,2,,,,6,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,0,0,,,0.33,4,4,4,3
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_4).(for_loop_1).(lambda_expr_5)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,3,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Lambda Method,"org.elasticsearch.gradle.precommit.PrecommitTaskPlugin.apply.(lambda_expr_4).(lambda_expr_6)()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0,,,,1,,,0,1,0,,,,2,1,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.PrecommitTasks",1,1,1,1,6,0,3,3,1,1,1,0,,1,0,,,,0,0,,,,1,1,0,0,0,1,,11,,,,0,,,,5,,,2,1,6,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,1.20,1,1,1,1
Public Static Method,"org.elasticsearch.gradle.precommit.PrecommitTasks.create(Project)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Class,"org.elasticsearch.gradle.precommit.TestingConventionsTasksIT",1,1,1,1,12,0,12,0,1,0,0,0,,0,0,,,,9,0,,,,9,30,0,0,0,9,,125,,,,10,,,,115,,,34,95,0,,,,,,,25,35,26,,,9,,,,,,,,1,1,1,1,,5,0,,0,0,0.00,9,9,9,9
Public Method,"org.elasticsearch.gradle.precommit.TestingConventionsTasksIT.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,0,,,,1,,,1,0,0,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.TestingConventionsTasksIT.testAllTestTasksIncluded()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,,,,0,,,,14,,,4,12,0,,,,5,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.elasticsearch.gradle.precommit.TestingConventionsTasksIT.testInnerClasses()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,,,,0,,,,18,,,4,16,0,,,,5,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
